,Sugar,Ginger,Milk 3 Fat,TEA POWDER,Green Elaichi,Eggs,Maida,Salt Tata,Refind Oil,Atta,Clams,Mango Pulp,Curd Mother Dairy,Onion,Cucumber,Green Chilly,Beetroots,Jeera Powder,Potato,Cauliflower,Peel Garlic,Garam Masala,Ghee Nandani,Haldi Powder,Kasuri Methi,Kitchen King,Coriander Leaves,Rai,BASMATI RICE,Amul Cream,Chat Masala,Jeera Whole,Methi (w),Coconut Milk Powder,Lemon,Boondi,Jal Jeera,Kokum,Banana Leaf,Coconut Big,Dhaniya Whole,Bedki Chilli Dry,Chicken Breast Bonless,Capsicum,Badi Sunf,Dry Ginger,Kashmiri Chilli,Cinnamon (dalchini),Carrots,GREEN PEAS,FRESH BEANS,Malai Paneer,Laung,Javantry,Star Fool,Tej Patta,Kaju Tukda,Rose Water,Kewra Water,Basmati Rice,Mint Leaves,Chicken Masala,Sesame Oil,Soya Sauce LLK,Aromatic Powder,Veg Oyester Sauce,Chicken Leg Bonless,Coconut Oil,Strawberry Ice Cream,Besan,Broccoli,Asparagus,Baby Corn,Corn Flour,Green Zucchini,Tomato Ketchup,Bell Pepper Red,Water Chestnuts,Bell Papper Yellow,White Pepper Powder,Butter Amul,POHA,Appam Rice,Eno Regular,American Corn,Capsico Sauce,Fresh Red Chilly,Black Pepper Whole,Toor Dal,Pista,ALMOND,Fresh Milk (tabela),MAIDA,Jaiphal,CORN FLOUR,ROSE WATER,White Vinegar,Ajwain,Malai Kulfi,Mango Slice Kulfi,Papad big,Kabuli Chana,Bread Slice,CELERY LEAVES,CHANA DAL,Cheese Amul,Veg Mayonnaise,Iceberg Lettuce,Fresh Cream,BABY CORN,Cabbage,Dijon Mustard,Pineapple Fruit,Rawas Fish,Sev,Papdi,Mutton Big Raan,COCONUT DRY,Methi Fresh,Pok Choy,Potato Starch,Fresh Mushroom,Honey,Chana Dal,Rajma Chitra,Tomato Puree,Black Urad Whole,RAI,Celery Leaves,Kaju Whole,Medium Prawns,Green Curry Paste,Green Peas,Fresh Beans,Hoisin Sauce,Surmay Fish,MOONG DAL,Curd,APPLE,PAPAYA,8 To 9 Sauce,Kashmiri Chilli Powder,BELL PAPPER YELLOW,Bhavnagri Chilly,Yellow Chilli Powder,Peri Peri Masala,Fresh Basil,Shiitake Mushroom,Crab Meat,Sevai,Wonton Patta,Hing Powder,Shao Hsing Vinegar,Pomfret,Millennium Kulfi,RICE ATTA,Gulab Badam Slice Kulfi,Kesar Pista Kulfi,Kalonji,AMERICAN CORN,Papad Big,Vanilla Md Ice Cream,Baby Potato,Baby corn,Karela,Indian Chives,Squid,Prawns Frozen 70/80,Bread Crumbs Penko,Kikkoman Soya,Bbq Sauce,Black Pepper Powder,Lady Finger,Aalu Bukhara (plum),Chocolate Ice Cream,Imli,Lemon Grass,Tom Yum Cube,Green Corn,Sweet Corn Cream,PINEAPPLE FRUIT,Roasted Almond Slice Kulfi,METHI FRESH,Apple,Bean Sprouts,Green Peppercorn,Baking Powder,Butter Scotch Ice Cream,Tofu,Glass Noodles,Frut Overload Ice Cream,Bombil,Maggi Seasoning Sauce,Kafir Lemon Leaves,Madras Curry Powder,Chinese Cabbage,Moong Dal,Olive Oil,Plum Sauce,Mustard Kasundi 1000gm,Worcestershire Sauce Kalvert (bar),Makai Atta,Black Till,Black Fungus,Black Beans Seed,Sambal Oleal Sauce,Crab Whole Big,Green Olive Slice,Lemon Leaves,maida,sugar,atta,curd,coriander leaves,ghee,bajra,rice atta,jeera powder,cucumber,olive oil,american corn,cherry tomato,risotto rice,ginger,cauliflower,kitchen king,rai,onion,toor dal,moong whole,sev,chat masala,milk,besan,mint leaves,green chilly,garlic powder,iceberg lettuce,potato,mawa,black dal,chana dal,ajwain,green peas,boondi,capsicum,sama rice,kabuli chana,baby corn,mustard oil,lemon,sabudana,coconut milk,garam masala,lapsi,kasuri methi,tomato ketchup,baked beans,baby potato,khichiya papad,almond,amul cream,orange,feta cheese,lady finger,honey,keel patta,white pepper powder,lemon grass,lemon leaves,coconut milk powder,Green Garlic,Wasabi Tube,Bamboo Shoots,AJWAIN
2023-12-29,1317.0,96.0,410.0,20.0,34.0,312.0,3216.0,775.0,964.0,1850.0,300.0,0.0,451.0,775.0,220.0,534.0,250.0,50.0,370.0,460.0,1972.0,189.0,1338.0,209.0,98.0,148.0,525.0,2.0,150.0,2360.0,422.0,219.0,5.0,152.0,102.0,0.0,0.0,0.0,1.0,50.0,4.0,10.0,730.0,2910.0,4.0,0.0,88.0,6.0,820.0,460.0,860.0,10210.0,2.0,0.0,4.0,0.0,257.0,2.0,0.0,2300.0,2.0,4.0,2.0,292.0,70.0,15.0,6700.0,0.0,120.0,50.0,340.0,20.0,320.0,392.0,65.0,180.0,470.0,60.0,470.0,22.0,606.0,0.0,300.0,0.0,680.0,14.0,135.0,78.0,3000.0,22.0,12.0,1550.0,20.0,4.0,110.0,16.0,75.0,0.0,5.0,0.0,90.0,500.0,205.0,4.0,0.0,590.0,0.0,0.0,0.0,400.0,320.0,0.0,0.0,0.0,0.0,0.0,1100.0,50.0,0.0,45.0,12.0,1360.0,10.0,300.0,300.0,600.0,900.0,0.0,30.0,24.0,0.0,0.0,50.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,4.0,50.0,0.0,0.0,0.0,115.0,35.0,0.0,20.0,90.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,120.0,0.0,0.0,0.0,2.0,0.0,0.0,200.0,30.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.0,4.0,0.0,0.0,20.0,10.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.0,0.0,0.0,0.0,2.73,0.29,1.22,3.96,0.214,1.8250000000000002,0.7,0.3,0.226,0.304,0.1,0.04,0.01,0.0,0.138,0.23,0.216,0.023,1.388,1.6,0.2,0.0,0.057999999999999996,1.8,0.33,0.004,0.004,0.01,0.06,0.33999999999999997,0.01,0.0,0.0,0.0,1.25,0.0,0.058,0.0,0.0,0.035,0.23,0.094,0.0,0.0,0.006,0.0,0.014,0.0,0.0,0.0,0.0,0.012,0.1,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-30,944.0,79.0,660.0,0.0,26.0,838.0,6743.0,1184.0,1394.0,3425.0,0.0,0.0,692.0,925.0,70.0,661.0,100.0,50.0,375.0,1400.0,2586.0,218.0,1304.0,239.0,124.0,208.0,650.0,2.0,330.0,3670.0,578.0,305.0,10.0,1484.0,12.0,0.0,0.0,0.0,0.0,100.25,25.0,25.0,1610.0,1895.0,0.0,0.0,20.0,12.0,1350.0,1250.0,1850.0,13885.0,12.0,0.0,4.0,0.0,188.0,12.0,0.0,1900.0,9.0,28.0,6.0,357.0,112.0,105.0,6020.0,20.0,15.0,100.0,970.0,70.0,620.0,554.0,180.0,485.0,505.0,260.0,505.0,37.0,838.0,0.0,900.0,5.0,1700.0,10.0,202.0,162.0,600.0,7.0,6.0,1145.0,5.0,1.0,162.5,18.5,10.0,0.0,3.0,0.0,120.0,0.0,825.0,24.0,0.0,660.0,0.0,0.0,0.0,300.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,130.0,32.0,650.0,0.0,400.0,400.0,800.0,1200.0,0.0,50.0,20.0,350.0,0.0,252.0,130.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,200.0,0.0,0.0,45.0,55.0,40.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,500.0,0.0,0.0,4.0,0.0,0.0,300.0,30.0,0.0,0.0,0.0,40.0,120.0,0.0,0.0,0.0,160.0,120.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,120.0,20.0,10.0,120.0,0.0,4.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,20.0,0.0,120.0,0.0,0.0,0.0,1.94,0.34800000000000003,2.3600000000000003,2.88,0.36,1.2000000000000002,0.35,0.15,0.208,0.0,0.08,0.04,0.0,0.22,0.145,0.34,0.207,0.004,0.792,0.55,0.2,0.0,0.084,0.0,0.15000000000000002,0.0,0.0,0.0,0.08,0.865,0.01,0.1,0.05,0.0,1.1,0.0,0.41200000000000003,0.0,0.15,0.056,0.2,0.03,0.0,0.07,0.006,0.0,0.062,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.012,0.18,0.012,0.36,0.0,0.0,0.0,0.0
2023-12-31,3218.0,293.0,975.0,10.0,65.05,1220.0,9851.0,2163.0,2699.0,5625.0,300.0,100.0,1340.0,1535.0,70.0,1242.0,200.0,170.0,1725.0,2190.0,4412.0,421.0,3216.0,515.0,244.0,400.0,1405.0,0.0,0.0,6708.0,1219.0,729.0,25.0,1632.0,484.0,20.0,40.0,102.0,2.5,250.0,25.0,70.0,6905.0,5535.0,0.0,0.0,248.0,20.0,2435.0,2030.0,3160.0,22605.0,18.0,4.0,26.0,6.0,327.0,46.0,30.0,10900.0,36.0,24.0,12.0,901.0,224.0,320.0,15310.0,0.0,120.0,150.0,895.0,130.0,745.0,1090.0,305.0,1015.0,975.0,140.0,975.0,77.0,1705.0,0.0,1500.0,5.0,2290.0,52.0,420.0,83.0,600.0,34.0,28.0,6135.0,25.0,5.0,362.5,35.5,55.0,0.0,18.0,0.0,50.0,500.0,1029.0,28.0,0.0,905.0,50.0,100.0,50.0,500.0,370.0,0.0,0.0,500.0,0.0,0.0,4020.0,150.0,1040.0,275.0,112.0,3345.0,30.0,950.0,950.0,1940.0,2850.0,0.0,50.0,144.0,800.0,0.0,464.0,290.0,0.0,0.0,129.0,0.0,100.0,80.0,2.0,10.0,300.0,0.0,0.0,40.0,415.0,165.0,120.0,40.0,180.0,4.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,600.0,500.0,0.0,0.0,2.0,100.0,0.0,700.0,30.0,0.0,0.0,0.0,40.0,120.0,0.0,0.0,0.0,280.0,210.0,20.0,3.0,40.0,0.0,40.0,4.0,1.0,0.0,180.0,50.0,0.0,800.0,4.0,0.0,4.0,145.0,0.0,0.0,0.0,0.0,20.0,50.0,4.0,10.0,3.0,55.0,0.0,0.0,0.0,4.22,0.368,3.9400000000000004,5.33,0.491,3.9850000000000003,1.0499999999999998,0.3,0.393,0.6,0.648,0.132,0.2,0.44,0.171,0.8200000000000001,0.318,0.029,2.672,3.05,0.0,0.0,0.048,1.61,0.22,0.016,0.016,0.04,0.22,0.08,0.34,0.4,0.2,0.16,1.9,0.1,0.422,0.0,0.4,0.049,0.22,0.18,0.0,0.14,0.02,0.0,0.034,0.0,0.08,0.0,0.042,0.048,0.2,0.0,0.02,0.0,0.0,0.0,0.036000000000000004,0.3,0.02,0.6,0.0,0.0,0.0,0.0
2024-01-01,1013.0,203.0,790.0,0.0,69.0,1177.0,9490.0,1604.0,2008.0,3350.0,0.0,50.0,706.0,1640.0,280.0,1025.0,150.0,60.0,510.0,1280.0,3920.0,336.0,2944.0,377.0,198.0,336.0,960.0,0.0,0.0,5634.0,784.0,453.0,0.0,1580.0,200.0,20.0,40.0,0.0,0.0,0.0,9.0,10.0,4380.0,3610.0,2.0,2.0,114.0,24.0,1470.0,2330.0,2450.0,18090.0,22.0,2.0,3.0,2.0,354.0,44.0,10.0,4100.0,24.0,20.0,4.0,495.0,156.0,260.0,9980.0,0.0,0.0,100.0,390.0,50.0,280.0,702.0,185.0,760.0,550.0,80.0,550.0,52.0,1322.0,0.0,100.0,0.0,2840.0,38.0,267.0,68.0,750.0,3.0,6.0,0.0,0.0,0.0,160.0,13.0,50.0,0.0,3.0,0.0,120.0,500.0,1042.0,40.0,0.0,670.0,0.0,0.0,50.0,900.0,170.0,0.0,50.0,500.0,0.0,0.0,2180.0,50.0,1240.0,145.0,53.0,2490.0,20.0,700.0,700.0,1400.0,2100.0,1.0,50.0,64.0,100.0,0.0,360.0,50.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,4.0,300.0,200.0,1200.0,0.0,290.0,35.0,40.0,20.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,200.0,0.0,120.0,500.0,0.0,0.0,0.0,100.0,0.0,300.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,100.0,50.0,0.0,0.0,120.0,0.0,0.0,0.0,300.0,2.0,0.0,0.0,145.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,30.0,0.0,0.0,0.0,3.4099999999999997,0.5680000000000001,1.1800000000000002,6.3500000000000005,0.524,3.6750000000000003,0.0,1.2,0.329,0.6,0.74,0.0,0.03,0.66,0.144,1.25,0.317,0.045,3.41,3.85,0.6000000000000001,0.2,0.13,1.2000000000000002,0.28,0.004,0.004,0.01,0.02,0.55,0.30000000000000004,0.30000000000000004,0.15000000000000002,0.0,1.01,0.1,0.39,0.0,0.7,0.035,0.22,0.18,0.0,0.0,0.016,0.0,0.068,0.02,0.06,1.0,0.03,0.036000000000000004,0.1,0.0,0.0,1.2,0.0,0.0,0.03,0.48,0.032,0.96,0.0,0.0,0.0,0.0
2024-01-02,504.0,70.0,505.0,0.0,12.05,480.0,3950.0,761.0,909.0,1800.0,0.0,0.0,540.0,600.0,60.0,451.0,0.0,0.0,1325.0,300.0,1455.0,165.0,1180.0,169.0,82.0,140.0,538.0,2.0,330.0,2430.0,407.0,311.0,15.0,444.0,65.0,0.0,0.0,0.0,1.5,150.0,30.0,60.0,2190.0,1580.0,0.0,0.0,80.0,0.0,580.0,300.0,560.0,7535.0,0.0,0.0,4.0,0.0,229.0,2.0,0.0,5700.0,60.0,8.0,6.0,210.0,70.0,75.0,3860.0,0.0,120.0,0.0,350.0,40.0,410.0,382.0,105.0,65.0,250.0,60.0,250.0,28.0,636.0,0.0,400.0,0.0,1640.0,16.0,112.0,14.0,1800.0,8.0,16.0,730.0,0.0,0.0,60.0,6.0,2.5,0.0,1.0,1.0,70.0,500.0,601.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,340.0,95.0,22.0,780.0,0.0,350.0,350.0,740.0,1050.0,0.0,10.0,0.0,350.0,0.0,150.0,40.0,20.0,0.0,43.0,0.0,0.0,0.0,0.0,2.0,100.0,200.0,0.0,0.0,20.0,65.0,0.0,40.0,180.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,1000.0,0.0,0.0,4.0,0.0,0.0,120.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.82,0.065,0.5,1.37,0.125,0.9450000000000001,0.35,0.15,0.055,0.0,0.04,0.0,0.03,0.0,0.014,0.03,0.051000000000000004,0.002,0.206,0.35,0.0,0.1,0.02,0.4,0.0,0.0,0.0,0.0,0.02,0.35,0.060000000000000005,0.2,0.104,0.0,1.0,0.0,0.066,0.0,0.0,0.007,0.03,0.0,0.0,0.0,0.002,0.0,0.024,0.01,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-03,1224.0,97.0,310.0,0.0,35.0,512.0,3981.0,930.0,1136.0,2575.0,0.0,0.0,347.0,800.0,180.0,645.0,150.0,0.0,315.0,770.0,1812.0,208.0,1782.0,233.0,114.0,208.0,701.0,0.0,0.0,3040.0,548.0,290.0,0.0,1138.0,94.0,0.0,0.0,0.0,0.0,0.0,12.0,30.0,2005.0,2320.0,0.0,0.0,104.0,6.0,1160.0,1050.0,1400.0,9455.0,6.0,2.0,2.0,2.0,165.0,22.0,10.0,2700.0,98.0,20.0,2.0,224.0,78.0,85.0,9930.0,0.0,0.0,200.0,630.0,40.0,590.0,501.0,145.0,220.0,270.0,200.0,270.0,34.0,726.0,0.0,400.0,0.0,710.0,18.0,147.0,32.0,600.0,24.0,24.0,985.0,15.0,3.0,107.5,17.5,17.5,0.0,5.0,2.0,80.0,500.0,1408.0,8.0,0.0,280.0,0.0,0.0,0.0,300.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,55.0,22.0,1100.0,0.0,450.0,450.0,940.0,1350.0,0.0,40.0,0.0,0.0,0.0,370.0,70.0,0.0,0.0,129.0,0.0,0.0,0.0,2.0,6.0,200.0,0.0,0.0,0.0,185.0,15.0,0.0,20.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,4.0,0.0,0.0,220.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,110.0,0.0,0.0,0.0,0.2,0.05,0.44,1.0,0.12,0.5850000000000001,1.0499999999999998,0.0,0.03,0.6,0.06,0.0,0.0,0.22,0.057,0.26,0.054,0.0,0.1,0.3,0.0,0.0,0.032,0.8,0.0,0.0,0.0,0.0,0.05,0.14,0.1,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.4,0.028,0.02,0.068,0.3,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.012,0.1,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-04,977.0,148.0,480.0,0.0,48.0,658.0,5807.0,1075.0,1323.0,2175.0,0.0,0.0,485.0,715.0,410.0,627.0,100.0,10.0,1330.0,960.0,2529.0,205.0,1732.0,234.0,114.0,204.0,652.0,0.0,0.0,1760.0,496.0,349.0,5.0,1260.0,90.0,0.0,0.0,0.0,0.0,50.0,35.0,45.0,2210.0,1855.0,6.0,4.0,24.0,28.0,1080.0,1200.0,1670.0,7380.0,22.0,2.0,15.0,2.0,100.0,12.0,10.0,4000.0,69.0,24.0,8.0,398.0,122.0,265.0,8930.0,0.0,0.0,100.0,380.0,110.0,200.0,472.0,230.0,405.0,585.0,100.0,585.0,31.0,727.0,0.0,800.0,0.0,1560.0,24.0,179.0,104.0,0.0,8.0,0.0,700.0,10.0,2.0,55.0,8.0,12.5,0.0,4.0,0.0,40.0,0.0,444.0,40.0,0.0,370.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,740.0,300.0,36.0,2140.0,30.0,350.0,350.0,700.0,1050.0,0.0,30.0,20.0,0.0,0.0,102.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,250.0,100.0,0.0,0.0,139.0,100.0,80.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,360.0,500.0,0.0,0.0,6.0,0.0,120.0,140.0,0.0,0.0,0.0,600.0,0.0,120.0,0.0,4.0,20.0,80.0,60.0,0.0,0.0,0.0,0.0,60.0,8.0,0.0,0.0,40.0,20.0,0.0,0.0,2.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,20.0,0.0,30.0,0.0,0.0,0.0,3.9,0.842,1.3800000000000001,5.03,0.32,3.0500000000000003,0.35,0.75,0.261,0.3,0.08399999999999999,0.046,0.1,0.0,0.113,0.38,0.214,0.004,0.78,0.9,0.2,0.03,0.092,0.81,0.15000000000000002,0.0,0.0,0.0,0.06,0.34,0.15000000000000002,0.1,0.05,0.16,0.91,0.1,0.27,0.0,0.0,0.035,0.18,0.03,0.0,0.0,0.013000000000000001,0.0,0.024,0.0,0.0,1.0,0.03,0.024,0.0,0.0,0.0,0.6,0.0,0.0,0.018000000000000002,0.18,0.012,0.36,0.0,0.0,0.0,0.0
2024-01-05,2142.0,135.0,440.0,20.0,35.0,480.0,4356.0,1218.0,1571.0,3550.0,300.0,100.0,827.0,1510.0,180.0,832.0,250.0,105.0,710.0,1250.0,2681.0,240.0,1864.0,311.0,148.0,240.0,842.0,0.0,0.0,3954.0,687.0,384.0,0.0,1428.0,107.0,0.0,0.0,0.0,0.0,100.0,20.0,35.0,1900.0,2910.0,0.0,0.0,181.0,2.0,1810.0,1480.0,2370.0,14680.0,2.0,0.0,0.0,0.0,310.0,4.0,0.0,4700.0,90.0,16.0,0.0,421.0,130.0,215.0,7580.0,60.0,0.0,0.0,770.0,40.0,510.0,700.0,150.0,245.0,550.0,160.0,550.0,37.0,861.0,10.0,900.0,5.0,2540.0,32.0,273.0,44.0,3150.0,33.0,18.0,2830.0,30.0,6.0,75.0,27.0,40.0,0.0,8.0,0.0,140.0,500.0,1006.0,4.0,0.0,690.0,150.0,100.0,0.0,800.0,270.0,10.0,0.0,0.0,10.0,10.0,1300.0,150.0,600.0,120.0,30.0,1610.0,15.0,450.0,450.0,980.0,1350.0,0.0,50.0,40.0,350.0,0.0,352.0,50.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,2.0,200.0,200.0,0.0,0.0,165.0,20.0,0.0,20.0,90.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,480.0,1000.0,0.0,0.0,6.0,0.0,0.0,100.0,15.0,0.0,10.0,0.0,40.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,12.0,0.0,120.0,0.0,0.0,0.0,800.0,2.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,25.0,0.0,2.0,0.0,3.0,120.0,0.0,0.0,0.0,0.79,0.048,0.62,2.37,0.124,1.2000000000000002,0.35,0.15,0.186,0.6,0.128,0.052,0.23,0.0,0.096,0.41500000000000004,0.187,0.01,1.042,0.8,0.2,0.13,0.07,0.8,0.23,0.004,0.004,0.01,0.06,0.08,0.0,0.1,0.05,0.0,0.895,0.0,0.172,0.0,0.4,0.021,0.18,0.12,0.0,0.07,0.006,0.0,0.024,0.01,0.02,0.0,0.018000000000000002,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.18,0.012,0.36,0.0,0.0,0.0,0.0
2024-01-06,1734.0,181.0,1065.0,30.0,33.0,1045.0,7315.0,1432.0,1807.0,4100.0,0.0,50.0,864.0,1825.0,190.0,1003.0,250.0,110.0,2095.0,3050.0,3055.0,296.0,1814.0,369.0,182.0,296.0,921.0,0.0,0.0,3730.0,777.0,426.0,0.0,2422.0,132.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,1505.0,3760.0,0.0,0.0,56.0,2.0,2450.0,1850.0,3250.0,14075.0,2.0,0.0,13.0,0.0,57.0,12.0,0.0,3300.0,44.0,24.0,2.0,391.0,106.0,245.0,7170.0,30.0,0.0,100.0,585.0,80.0,445.0,663.0,225.0,340.0,640.0,120.0,640.0,37.0,1015.0,0.0,500.0,0.0,2540.0,30.0,177.0,23.0,1800.0,19.0,6.0,1980.0,20.0,4.0,160.0,30.0,33.5,5.0,3.0,0.0,160.0,500.0,1205.0,4.0,0.0,330.0,50.0,100.0,0.0,400.0,230.0,5.0,0.0,0.0,10.0,10.0,2700.0,0.0,1780.0,185.0,44.0,3520.0,20.0,500.0,500.0,1000.0,1500.0,0.0,30.0,60.0,0.0,0.0,322.0,200.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,300.0,100.0,0.0,0.0,210.0,75.0,30.0,80.0,360.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,1000.0,10.0,0.0,4.0,0.0,0.0,300.0,15.0,0.0,5.0,600.0,80.0,0.0,0.0,0.0,0.0,200.0,150.0,20.0,0.0,0.0,0.0,40.0,8.0,0.0,0.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,3.0,60.0,0.0,20.0,0.0,3.39,0.212,1.6,3.47,0.344,3.365,0.35,0.15,0.184,0.0,0.1,0.0,0.0,0.22,0.047,0.256,0.097,0.03,2.644,2.85,0.8,0.1,0.026000000000000002,1.2000000000000002,0.23,0.004,0.008,0.01,0.15000000000000002,0.185,0.11,0.1,0.052,0.0,1.572,0.1,0.604,0.0,0.4,0.028,0.09,0.06,0.0,0.0,0.014,0.0,0.004,0.01,0.04,0.0,0.012,0.036000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.24,0.016,0.48,0.0,0.0,0.0,0.0
2024-01-07,1683.0,154.0,910.0,0.0,56.0,956.0,7906.0,1832.0,2166.0,4650.0,0.0,50.0,1062.0,1085.0,200.0,1162.0,200.0,70.0,1040.0,2210.0,3968.0,369.0,2856.0,446.0,212.0,372.0,1150.0,0.0,0.0,7094.0,928.0,619.0,5.0,1820.0,147.0,0.0,0.0,0.0,0.0,50.0,41.0,80.0,2100.0,4020.0,12.0,0.0,118.0,20.0,1940.0,1580.0,2490.0,17910.0,18.0,4.0,18.0,4.0,215.0,34.0,20.0,9000.0,172.0,20.0,8.0,511.0,142.0,230.0,13210.0,30.0,15.0,50.0,425.0,80.0,335.0,665.0,210.0,550.0,705.0,80.0,705.0,32.0,1619.0,0.0,1300.0,10.0,2170.0,28.0,259.0,26.0,1200.0,20.0,24.0,2140.0,10.0,2.0,265.0,16.0,70.0,0.0,10.0,0.0,80.0,0.0,1025.0,24.0,0.0,1100.0,0.0,0.0,100.0,300.0,250.0,0.0,0.0,1540.0,10.0,10.0,1740.0,50.0,900.0,180.0,46.0,1695.0,25.0,1100.0,1100.0,2200.0,3300.0,0.0,30.0,80.0,100.0,0.0,300.0,220.0,0.0,0.0,129.0,10.0,0.0,0.0,2.0,6.0,350.0,300.0,0.0,40.0,152.0,75.0,100.0,100.0,450.0,0.0,0.0,800.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,360.0,1500.0,0.0,0.0,0.0,120.0,100.0,500.0,15.0,0.0,0.0,600.0,80.0,0.0,0.0,2.0,10.0,40.0,30.0,0.0,0.0,0.0,100.0,40.0,0.0,2.0,0.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,30.0,0.0,0.0,0.0,2.9699999999999998,0.298,2.56,5.26,0.364,4.3,1.0499999999999998,0.44999999999999996,0.407,0.0,0.14,0.04,0.03,0.22,0.10200000000000001,0.9460000000000001,0.348,0.05,3.8840000000000003,3.5,1.0,0.03,0.122,5.2,0.43000000000000005,0.004,0.008,0.01,0.84,0.18,0.11,0.1,0.05,0.0,1.432,0.0,0.5740000000000001,0.0,0.0,0.014,0.28,0.09,0.2,0.0,0.018000000000000002,0.2,0.062,0.0,0.0,0.5,0.054,0.036000000000000004,0.1,0.0,0.0,0.0,0.0,0.0,0.018000000000000002,0.06,0.004,0.12,0.0,0.0,0.0,0.0
